tweet_id	author_full_name	sarcasm_score
407927996675129344	tigerlily7a	1
426952788703473664	JohnJb456	0
420613549862690816	zackpund	1
512382973602066432	206andrew	1
423648083516223489	MaryannFuduric	0
388432463464505345	katycots	1
466758658660245504	SteveJMacE	1
490580612085219328	mquirion	0
492878320149614593	JamMastaJ	1
460143782789668864	gardenhistorian	0
363411829768196096	TurfgrassZealot	0
444749723128176640	ByTonyAtkins	0
507178789894230016	VinceVasquezSD	0
512733246396715008	PeterJones40	0
511681262319185920	TheQumarZaman	1
519787246636236800	Designmodo	0
514969398763716608	206andrew	1
400842007263711232	MaryannFuduric	0
464525035492098048	vonSlaich	1
540484978157817856	bsakes	1
511961340479811584	KirbishArt	0
506014111801417728	SarahLEpstein	0
549225411138166784	VChandler10	1
466232117026750465	CookieDuster	1
426011362968346624	VinceVasquezSD	0
531358080291049472	june_susan	0
456548206394896384	MPearlo	0
404349728932257792	MaryannFuduric	0
398102001365843968	rise7up	1
443897677634220034	JasonJGreene	1
459717978142302209	carlyrhiannon	0
463484208108036096	vonSlaich	1
469452106353897474	bsakes	1
552883443374505985	KirbishArt	0
518037841172267008	tyjohn47	1
243164167706652672	SarahLEpstein	0
459474337926770688	kwallcuse	1
390296309368102912	FreeYourSoulTV	0
526039529611075586	mjack_six	0
472878074816913408	Its_KateMcAuley	0
451858543977574400	jpaulellis	1
405401404782555136	EvanEdbom	1
228136762692759552	77spionkopite	1
491401425931759618	Darealbigchris_	0
272830200696430592	NickC_1990	1
414179919178907648	jrjones33	1
293886425559093248	therealjoshmc	1
544980963353047041	tbc5150	1
288368958258688002	vonSlaich	1
554918508099022848	KirbishArt	0
514153086567186432	tyjohn47	1
477492986918739968	MasonAbridged	1
497829211114332160	CRUNCHBACKER	1
408317657868300288	therealjoshmc	1
496417994881634304	vysia	0
540615243379273728	rellisCCC	1
397603435228323841	akfillipi402	1
373963122064642048	JasonJGreene	1
475394065287352320	MCooklin	1
456665380077846528	77spionkopite	1
410794227434393601	VaughanStanger	1
507461870522220544	rellisCCC	1
505003611311443969	CookieDuster	1
476610415577686017	TheDopeyOne	0
521332982934564864	Finlandrea	0
550067353774731264	amarquis32	1
415159515525705729	therealjoshmc	1
496057341213933568	GriffinFrank	0
507911546215743488	GriffinFrank	0
413507974187868162	WendyGoodes	1
416386118935130112	psutruthville	1
487779590782201856	psutruthville	1
492768319246565376	tbc5150	1
409471219181035520	rise7up	1
471305297663754240	rise7up	1
443388595018407937	rise7up	1
426199348406276097	Wildstraw79	1
426190651521110016	Wildstraw79	1
521729887791763456	espn_macmahon	0
489028151989645313	SubmarineMike88	1
542743403549949952	ladydiquickwit	1
529960330672099329	GilR	1
491475076219666432	ShotChaser	1
467372788979105792	bsakes	1
401558753063231489	AshElizabethhh	1
399616644541972480	masapequaparkng	1
475316773425000448	MCooklin	1
535469238925160448	the5thColumnist	1
471102323667009536	Geraldoxcruz	1
226016754168627200	77spionkopite	1
503066410340605954	jlfalwell	1
331948814464331776	jlfalwell	1
487635558823641090	jlfalwell	1
456488017528504320	RICarpenter	1
382688731427123200	RICarpenter	1
336139881321480192	RICarpenter	1
319269539923759104	RICarpenter	1
344475988824039424	RICarpenter	1
340268757043781632	RICarpenter	1
402782245997391872	RICarpenter	1
312183528286728192	RICarpenter	1
313738932925902848	RICarpenter	1
297161547904598016	RICarpenter	1
312195736395726849	RICarpenter	1
549183807828787201	tyjohn47	1
552204875832893440	tyjohn47	1
341445132106739712	vernfl291	1
516119783860109312	vernfl291	1
304281392135692289	vernfl291	1
417222323176235008	borodenzil	1
507044102857179136	JanetRWeil	1
436236220935331840	BradPilon	0
526469842166374400	haxbybaker	0
504616011161952256	haxbybaker	0
453308669057572864	DemiIsMyBandAid	0
446165539984244736	AustralianOpen	0
496576662998618112	ThatGirlCastro_	0
473956852342857730	CRUNCHBACKER	1
483686776939511811	DavyShrader	1
403297839369183232	bekahbooo13	0
314196558482640898	evil_cyclist	0
349950170764558336	lipsyy	0
504160805005193216	TrishBertNZ	0
483987736488333313	Davvao	1
387427359038525440	KirstenJean_4	0
443959687889698816	MadMello_Gruuve	0
446426701980250113	chunkiebiebs	0
404769047554060288	CharlieLeyy	0
408366299195379712	Blue_Cow_Yoga	0
478906189536047104	artchoffin	0
515541994823614464	duhbee_	0
530181258152660992	madiemontney	0
443601249791778817	gonzaleshirlyn	0
447335266953740289	kealycopy	0
542354585914851329	willborthick	1
459431281533931521	livingcheerlife	0
534213973156331520	_Keyia	0
520983602063233024	bolson1922	1
375740307146809344	Eric1980Taylor	0
474449445950484480	alanyliu	0
352609331830730753	beaujaco981	1
468333676422369280	theangrysaint	0
514282834694246400	Darealbigchris_	0
550502763453353984	Mikal_farris23	0
526859713590591490	Mike_Laidlaw	0
287822256120410112	TooFreshGretz	0
447826482690539520	McJano1DAnna	0
359522092271665156	jaygrewalbooks	0
534093841973129216	kahargreaves	0
539179181633183745	rozzakid	0
399274982783852544	BulldogBrock	1
478680301456343040	brigantine72	1
484207934901981185	VictoriaLexi	0
373315663483252736	Swazzz__	1
368863308960395264	joconor	1
471306349117472768	kenarchersf	1
488805913759715328	teddibearwoood	0
500817977923866624	Tootsie_Miyagi	0
514886744110792705	KeepitKati	1
516209698048315392	littleread1	1
456114625915154432	KevinHamlin	1
480866273325486080	geomantic	1
428320722843234304	NickieLHayes14	0
457502236621701120	gracefuljustin	0
468918837334016000	BarbInTheMaking	1
482199154228068353	Yonas214	0
452103814615552000	jordonbmb	1
425099807309316096	KevinK1088	1
344501183500677120	TACTCare	0
346527360243351552	ozz_nelas	1
390851127954382849	RobAeschbach	0
377560467956572161	stephaniequinnx	0
370593031931838464	pritchard_shan	1
435764072941092864	emilyfreilino	1
474007865326202880	jcblarue	1
486927258926321664	406Northlane	1
473146078989017089	EmmaBurnettx	0
447860857352228864	ElGromitio	1
408963866945548288	tribefan1977	1
399912170965565440	davisben75	1
508774290414927872	_TrishAnn	0
360052761418678272	SeeMyAmbition_	0
440627259414958080	jhnsn1996	0
504927227512123392	halfwitspotter	0
507531968750555136	brianna_crabb	0
427433629032402944	salisafox	0
534409596119818240	chcosts	0
296272636126846977	EarthGoddess52	0
360411691772682240	hilltop_brandon	0
542730705575235584	EricAgnew	0
506642252798492672	CaitlinCShelton	0
553782522027708417	mikaylahp_	0
534933387631681536	Cass_Imhoff	1
508460227789066240	_kdawn	0
497088059121618944	divadoll123	1
530333083644723200	UmmmBleh	0
508758224145616896	misterpatches	0
545885531633364993	JackWills	0
396836788997988352	rauhling4bieber	0
529791322924675072	Jewels_Green	0
464621701092102145	rojajimmy	1
320724804485406721	SamBrush95	1
351194803549110276	Dzz2Real	0
528915093611098113	SarahEvonne	1
474298527804559360	McGrumpi_Pants	1
363428732851068928	r0sscoyle	1
378621367303684096	darinrs	0
400515895866302464	Harlz_Barkley69	0
382599696801218560	FantasyBet	1
446489742608044033	anarchoatheists	1
238670483212619776	katefallss	1
437515483622158336	MollieAmondson	0
367337744353488896	Dunzow	1
464635291694010368	Amalia_Noelle	0
453624774065811458	CateBoul	1
430412794110832640	EileenJael	0
450756968978718720	SeannaKerr	1
537086429802024960	ObeyTheRabbit	0
441276369813921792	TSPorter15	1
399744301653319680	tyveculas	0
430136589058985984	Ashel_Wells	0
291947259057278976	ProfessorBoris	1
494776843895963648	Contessa29er	1
438453204674564096	TheLeakyBoob	1
479855510804758528	renzdawg	0
480042456314953730	suddenlyfrugal	0
395217085795926016	Geeoff25	1
366214238433325056	aevoncy	1
268145536014639104	amedouceclarise	0
464786233596837888	johnbcrist	0
447164052721000448	PetCareCoach	1
524219116996272128	coralnerd	1
423713673333329920	PearlsnSequence	0
480904923560022016	ThatChick_Tamia	0
472036170541846528	LisaFicTalk	1
542580809690271744	martinxo	0
394616357020385281	Call_ME_Moneyy	0
525747786688757761	DasTechnoviking	1
311577356601012225	thmoffitt	1
488102984036143104	AustinsBeauty	0
441061630995337216	That_guy_jared7	0
423388183242743809	decjordan	1
413446393575911424	gibby79	1
319935318679764992	WendyW_A	1
535571976690343936	Joffff	0
530335631101394944	Joffff	0
521647438051151874	Joffff	0
466594047528665088	superryan87	0
550142828559335424	KB_in_Oliver	1
466958682350026752	KB_in_Oliver	1
453646141767172097	adamphaynes	1
451720469821919232	jjmalicek	0
422482778954149888	DylanDes1996	0
528036136443461633	SpecialKdotCom	0
456506445630951424	gideonwilliams	0
313777734251855872	JWelly27	1
322164669164974080	SlickRichNThick	0
370385505906880512	vjp3	1
505383103075188736	goldensam27	0
438468853576654849	nomadicgp	0
434218454111879168	nomadicgp	0
397469404901806081	HWKIDAN	1
421486066479431680	dylanday78	1
459323974921375745	lisamnRD	1
423933588032475136	HarrietGould	0
391294547067936769	BryanaLee_4Lyme	1
431098033410166785	ExNokian	1
347459902735798272	kcrehabexpert	1
342444946357354496	JordynBothwell	0
478961219995303937	AnahitaHaidari	0
522555748845637632	DanJGlickman	1
435275888309989377	Quirnheim	1
456759338242433024	WorkoutzFitness	0
472195233380569088	_SueCaulfield	0
486218525602627584	HalfGallonTillz	0
432219411626610688	ObeyJoseph__	0
311167125874167808	sliceofbrie	0
397999042036527104	MarkLittlewood	0
506407524334321664	Bunkybowers	0
428324523940007936	AndreinaLovex	0
298918528227098625	natfantastic	1
508630388483579904	genemarie_13	0
542985317490630657	pasteyh2g2	0
479993421512597505	chrismjmarsh	0
526196396752654336	bryanmishkin	1
545068219724083200	AKeygan	1
410871994029068288	HEATwave2306	1
518138006843432960	roxanneboulton	0
503307976158244864	JennaValleys	0
486243005150400512	rellisCCC	1
542018806387077120	rellisCCC	1
496528877851017216	CookieDuster	1
450013660761825280	rantypete	0
377556288756269057	amehhx	0
551306654961393665	marcjohnson	0
372574911602388992	BonnieBlue85	1
549710463513411585	4hundredblows	0
422541592428560385	VivekRamgopal	1
419566758509305857	chuckybw	1
527974865622814722	chuckybw	1
479939249559855104	camillaackley	0
424248892566163457	camillaackley	0
513348829803196416	BaileySheaa	0
492895984695779329	alyssiaabootay	0
365739865616297984	BattenSusan	1
491964190895407104	NinasSecretTM	0
544684183558565888	MattLaCasse	1
413441957466107904	saritajoan	1
410748037418332160	VaughanStanger	1
445298318663761920	TylerKnicely	0
422107926631698432	brandibuzzard	1
286938311556214784	nycdowntowndiva	1
523854975206969344	Dwayne420	0
506369223716003840	Dad2One_	0
307875916099506177	NoDramaLama617	0
499556993099890688	aleeyalexus_1	0
469337318982443008	hyde_dar	0
411581592701009920	SeoulsDancer	1
540709859490951168	lizzo_04	0
489116187897643008	LibertyMutual	0
504898774099968000	TeeLocke	0
345133063254183937	AliveEyeLook	0
435832750277267457	whimsicalwalney	1
427154178625257472	potterkatiehook	0
386588542903656448	MaceyMarie_05	0
305026598455885824	HIMakaBK	0
485860446038421505	theKhalude	1
379638330284978176	WeKnewGod	0
544965778806546432	SarenaCaudill	0
288333852936634368	Jewels_1	1
515737749551603712	CoryHarkness	1
499932987006656512	CoryHarkness	1
475800135264653313	Mark_Sawh	0
539614996163198976	BriannaTeneyuca	0
380547546180890624	lovelyleann	0
508606938595463168	ambrosechinedu1	0
373102541145264128	richeyback	1
257527177296375808	tom4003	1
522794218683912193	_steadyBappIN	0
421490705211473920	LaFemmeDivina	1
430786162471358464	OhRoxy_	0
521331892730466304	MRPETERPARKER	1
422129163240501248	IBeThatBee	0
426858320020766720	RodasKidd	0
378965785265602560	keithconway616	1
387281261313540096	t_pav	1
363000764257828864	ProfPolySci	1
525048331513647104	TheycallmeBree_	0
526436288787152897	redsoxmonster	1
393477174872637440	rise7up	1
421290447512678401	the5thColumnist	1
334133041217798144	rkecseg84	1
389987312538370048	gcaldwell82	1
342875243259523072	imNICOLEED	0
500143579440750592	nomadicgp	0
321040294856511488	KingNisch	1
414570850428649472	NatashaODell	1
350444181648457728	RICarpenter	1
344834846184583170	RICarpenter	1
346774752670670850	RICarpenter	1
342069654279303168	RICarpenter	1
419667578253246464	simplyme_x0	0
433715008657059840	NickyP_123	1
348129134771335168	jarron98	1
437984648216342529	Will_Fairbanks	0
515852187755630592	hana_schultz	0
397909738307870720	kristian_silva	0
467293717985259520	esmeraldagarc44	0
524709166985007104	RobZandrowicz	1
423984831178235904	JessicaNHatch	1
537753849067765761	4hundredblows	0
500795331681214464	MeganStancil	0
493449052336689152	mclydon8	0
544842632753860609	canyouc	0
384308753610203136	darrenmzancan	1
372064274375401472	Bannermanhouse	1
470897140022382592	_wxnchester_	0
480887246619680768	rockphotogirl	1
534384539553234945	LarryRosenthal	0
459109727612715008	TayBae27	0
411218587873841152	Bri_cadwell98	0
549821299015417857	erryDang	0
451036904482291713	m2foster	1
451048054389346305	m2foster	1
538398176013975553	adamlongley	0
374920015877001216	tomarse49	1
337386541745860609	vernfl291	1
514996004907540480	vernfl291	1
458489083103178753	Cemonde	0
482739413613809664	KirstenClark31	0
477640822452535297	CookieDuster	1
347199357696757763	illustr82dv8	1
495291649116102657	WendyW_A	1
540258201216643072	ShayBlondie	0
534849758595014656	HussellBrand	0
545406427859542016	YOU_MADiSON	0
357225535581073409	SMCollinsPhD	1
369491618656550912	SMCollinsPhD	1
411133887960850433	steveydocks	1
433662476777824256	RussellBall	0
453550652967628801	blxck_moon_	1
497373877102587905	QuistArsenal	0
372134944912707584	DallasJade_24	0
491784247619772417	RE_An_NoN	0
439789590787137536	TylerKnicely	0
481801641226940416	JoanneFOX5	1
489610621764530176	joce_alejandra	0
271018418147307520	BRod_07	0
307640474456428544	Ben_Estevez	0
423742685707763712	spokedoke	0
418477165043539968	KrisCamealy	0
435585823472250880	_JamesSteward_	1
392720075931017216	torihook	0
420414634760634368	CandidlyGarrett	0
519751839617527808	hannahhou	0
425740275286171648	Lauren_Clingman	0
554330541420716032	KristenS_Writes	1
410774865273032704	Seacrazyhawk	0
514466531351474176	Dwayne420	0
462426747750084608	Julio_ThePlug	0
413058647187394560	Learning2Bend	0
452754003018125313	PoMoPink	1
370756957834997761	UnofficialAlexP	1
420347581274025985	yckmd_	0
500091123411329027	bradmceachern	0
374311756056653824	NickC_1990	1
415600279732506624	NickC_1990	1
504735308957880321	Mary_B_Stuart	1
411534124172603392	INTERAC	0
518428883700285441	jennpozner	0
403002851724513280	BrookeSmith63	0
388772805455925248	RenHotelPhx	0
355126784125181952	CourtyardOttawa	0
445066377796521986	MattClipp016	0
455743837198368769	kosharipotomac	1
248616191076229121	NovelCrys82	0
460376256584761345	CiLH1	1
437416848028467200	hankimler	1
492268832833011714	hankimler	1
483686634190151681	VinoMutt	1
526551224015798272	Nthsidemech	1
553054643111342080	Southtown_	0
545779953870983168	lydia_petze	0
372669762565726209	shenepekeur	1
499624714877558784	pxlplz	0
502879298085089280	Daniellalusca_	0
403133847044231169	koistycassels	1
394938021310513152	Lysh_Wilson	0
417908530406903810	GRIFFDOGG_	1
448827266047672321	bombermoran	1
372355965859135488	SorrowD	1
439931294236295169	NationOfJason	1
464071747202195456	Ay0SliM_xO	0
444567485023416320	NathanHrnicek	1
493808375256584193	ExNokian	1
520138596763074560	rttfm	1
542150798512107520	chlowaayyy	1
401972196886970368	oMelly_6	0
493124103646089217	AMWeaver25	0
486266231284981762	Velosewer	0
521911270006861826	Popsisthename	0
434460893967941632	iFixit	0
491691772465410049	gideonwilliams	0
391746757282902016	thecatarina	0
549409896043532288	thecatarina	0
430594848404418560	sokhuntheaxo	0
399763354891214848	annajoust	1
332589770477797377	thmoffitt	1
532314835870941184	SarahLEpstein	0
536219536744521728	zachsaad1	0
382694649954975745	drgnsIyr	0
428606484206088192	AlexFlynn01	0
425281488016269315	takarasmall	1
444278090382835712	bkkfoodporn	1
292607944665747456	PhysGeogMMU	0
485493419934879744	ChristianRMeyer	1
440268302666194945	christosmark	0
400751839265562624	LatinoIlliberal	1
447169537490685952	PetCareCoach	1
424214409158729728	JLPerchard	0
434359394164154368	KB_in_Oliver	1
540257916859600896	ChillyPepperCM	1
379046914890559489	SecularValues	0
494224311272865792	misterabrams	1
549256442083942401	limeonaire	0
369450287502594048	TheForeverMelon	0
480168782808092673	firstladyjlb	0
295217378147586048	Melgoodchild24	0
538923608869830656	hi_itswhitney	0
392718937277734913	sexytime1D	1
362086696113815553	taylorzayak	0
501871266903515136	jakekapitz	1
380841986032300033	dimoko	1
483665440338890754	targaroth	1
462114526607851520	Charli_Piper	0
459504470364127232	_SydGib	0
462882587879694336	SteveDawson0972	0
465127031446183936	SteveDawson0972	0
489778098888380416	DKBruce1	1
484191681042845696	AnJellyca_5	0
528363278028648448	J_Thompson_11	0
292733911748976640	ScottyMaciver	1
349304422402236416	Maelwedd	0
511317672681033728	kym_kay	0
451337207098650624	aaroninky	0
524590207648428032	danielmwright	0
439483381337038849	omegaosiris	1
324849845556887552	cozitjustis	1
353104066097840128	Merv60	0
410711670760017921	barefoot_mumma	0
428125327613652993	sesh_moth	0
368362947783168000	Milesy1983	1
374237811089477632	Hayley_Westcott	1
434776360100196353	JinJtown	1
504373044388052992	TallyOkie	1
445446668348301312	__deexmelissa	0
348867204558778369	SeraphelK	0
371206792413339648	missmareefinch	1
308262941222916096	T_Ray44	1
435790714077601792	AirportJimmy1	1
535257594848612352	ItsCahsadee	0
522334669648723968	DocSharkey	1
450749527264198656	TimElliottSMH	0
531472912357003264	Rudy49er	0
334822388002869249	marleymac2	1
406145261832908800	Dannnicus	1
520271429355323392	shinypinkbottle	0
470428101638242304	LogRobs	0
329270862563921920	SmashHansen	0
423595785671172096	SomeGuyJames_	0
472479075668213760	myLONGJOHNson92	0
546453188610506752	bcarlbergwx	1
432669905125920768	C_My_Swagga130	0
435364427487916032	natalieealyssa	0
448253586519375872	LakeofSouls	0
542400683714953217	Shiner2348	0
435262148953255936	thismarissat	1
345723180800954368	JustSayFuccIt	0
398693810189774848	jacob_shores	0
438304265749409792	jasonhsv	1
409093249131757568	sgm_glen	1
423975570985066496	TchrInTheTrench	1
527630801404313601	acmalin927	1
458103896410320896	acmalin927	1
542731169465634816	thmiga81	1
512933617547239425	master_mischief	0
432732358891286528	Sherbs_in_NJ	1
419190160077504512	Lopek	1
534863351189606402	Warriors_PA	1
514828813243801601	Cliffy_Toon	0
410082450774433792	Z33R0K	1
436944740940910592	jwil25	1
501316138379538432	VDubbs6279	1
371642175554994176	ReRodey	1
387371994838077441	stupid_lefties	1
374891556123467776	stupid_lefties	1
492494568449773569	iKartikSK	1
348270175436546048	sunfiregalaxie	1
355027006133518336	crisstaalll	1
513562395432611840	RaceBeardie	1
491992814092161024	_tlRoyal34	1
424059905042288640	DasMe_Devon	1
299268031186620417	RubenP85	1
400722207263170561	SophieNoller	0
520338943334973440	mgharbron	0
255119122503966721	m_fowler17	0
521715726487666688	DaveMbassi	0
377048036062818304	DerrickRedmond	1
529866742647226368	jaskline2007	1
395407654190739456	Cam_Harlacher	1
358500076848562178	bryanwuzhere	0
447116822085926912	Levyyy5	1
453951510146064384	triciavogt	1
466372350171414529	willpower13	0
542527998122287104	drewrivenbark	0
415335323028037632	laceyyashtynn	0
412370443920633857	the_caseycook	1
410115168740208640	Glenn_OBX	1
411672837678985216	DonBryans	1
482442726420783105	DonBryans	1
460187096305922048	DonBryans	1
321383028502958080	DerekStormIQ	1
424190156082405376	DammitDevlyn	0
364802367184572417	JaseIves	1
513349898780282880	Ash37297828	1
318859527845994496	alorasdad	1
428641162857955328	radiobobbyt	1
552115819019505664	Poptart_Larson	1
459127779192487936	kvfan_23	0
445244917510844416	heatonharriers	0
542425653669142529	ohheyitsraven	0
512337424467238912	ColoDavo	1
320764385721208832	estellaan	0
381851403406159872	Teskemj	1
426214172452323328	PiltG5_Kushklik	0
537824800342016000	DevotedToACM	0
495215117907537921	zachfromkansas	1
389099081047359488	ademetriou	1
387642441161261056	bresys123	1
403331115382865921	Scarlettjen	0
414820327278264320	emeliagorecka	1
534505515448299520	DudeMyNamesAmie	0
547175535785172994	TrueeStallion	0
455541410091900928	tbanker28	1
498904399180476416	kltblom	0
398160400681676800	DaveMaulding	0
552214061161922560	sbruno3	1
473242258129821696	KyleAugustus	1
507003961749303296	SimplySidneyx3	0
442848016882343936	Oliviacudi	0
464347533071122432	MikeHartley85	1
522388656732925953	beekaytulsa	1
422877098777145344	LDPeitzmeier	1
427228282371584000	peri_vikatos	1
507940577699454976	fatedfox	0
517004848018259971	reallyhotdad	0
458042366944112640	Fumbertz	0
505450789666422784	LeanNSuave	0
477007918853025792	vladiuga	1
452547090594664448	kerigoddard	0
534770906607124480	Drchik23	1
517710598293839872	dawnchapel	0
479368926724247553	alanrudnick	0
394907244090777600	BEARDEDBURTON	1
533787879164891136	britttanyyann_	0
523437976039088129	zachfromkansas	1
484100806778822656	Spartan_Number7	0
403334748623237120	MrsG37	0
554422205547679744	fabo_0313	0
309871228653555712	thirtylives	1
547783789423132672	pollyswrld	0
431932316504825856	Youngheelz	0
430131122581037057	markbennett99	1
378373714695299072	Rook33	1
482768043693457408	AlliC19	1
487719399680647168	NennaBaston	1
536595630370861056	loufrod	0
465960207697596416	loufrod	0
221840938648076290	S_AFRIDI	0
374984514101346304	nickle4urdreams	1
466974229292806145	fuzzfullofzayn	0
508739977069748224	ThatGuyGhostE	0
392093256512585730	CurtisLundstrom	1
455638224552341504	MissBBJ_	0
244150736420737025	reddognorth	1
238739525722054656	cs1961	0
374619681081925633	shaungardner7	1
497043343709192192	JMcCarthy86	0
447533005364805632	canucksnaphook	1
419336429261844480	SpiderausFromYT	1
252046546265321472	hornhead22	1
440566864557924352	ChelseaLynxo	0
387911255270629376	JVistaTweets	0
324380011538817024	ALLannalynne	1
319507367572152321	Llegere5	0
433791657062834176	niquee44	0
543528338820587520	dyoung1993	1
416329478843813888	GeorgiaDcosta	0
423905134591365120	_VW__	0
527851353306308608	soccerlife52777	1
481600014561452032	EmmaDaaahl	0
370310082086862850	CraigSmiith	1
536653131174916096	Train825	0
526863409296736257	fatedfox	0
517531945584959488	drunklyssa	0
542830629252255745	JenEbden	0
384163992307916800	jcampbellswim	1
465568617472749568	the_lesbian	0
483009255000133634	krissyameey	0
463047450136412162	SweetpeaG89	0
492547384501497857	juliamorkrid	0
510863886007160832	ScerythLabs	0
384834561823088641	you_lovechell	0
479402827370872832	Akristi7	0
546349156969627648	briannajanai	0
483083230015283200	AustinsBeauty	0
250713356145655808	WhiteGrizzly1	0
324010928414797824	Brycerohr10	1
469598203370016769	sam_cramer	0
531326267014930432	StacyDonovan11	0
475893273114845185	urallagirl	1
494572790263971840	blueromo	0
528015917171879936	TheWat1734	1
409415606287339520	jsburge7	0
536395672103444480	TravHaneyESPN	0
488726070083203072	CaseyLeighD	0
432935903380512768	_TLenc	0
438785924315742209	Silvestar03	0
371292198131597312	_niallsblueyes	0
552144601990324224	turbona	1
459296643230097408	mysticvalley	1
237949818004180992	katierstew	1
403328249960202240	WesterWuori	1
502494684149989376	Sidders72	0
547438440707805184	crowdermckenzie	0
550037228802420736	wolfmikey_	0
552670279340523521	charles_gaba	0
422812725840846849	pincheCEL	0
392457853589413888	CptCharismaN17	1
439159130218303489	hulktweetsmash	0
405581953346584576	_AmbitiousLEO	0
504659004081991680	MangoHeroics	0
464917316590120960	ellisonbg	1
536726765658726400	LexusTresten	0
518669492050993152	laurajpdesign	0
549870363346100224	Wholissaaa	0
468580055577559040	JerardOfficial	0
540576112439721984	LunaVeg87	1
392496891318910977	ThetaSigma8	0
486727309240438784	206andrew	1
402382989898051584	thezombiedoctor	1
415225690011623424	LoopK2	1
524252613940764672	AndyMorales8	0
512476950150270976	StraitGeekin	0
478152132336824320	marcjohnson	0
434828280986730496	HollyGhere	1
254570005486788608	cuteteni	0
527289536188284929	HEATwave2306	1
551611436582338560	freshhprinnce_	0
542124409188663296	MichelNilles	0
390960487573499904	NailahsMmy	0
527468956597366784	Joffff	0
544827443463610368	Joffff	0
420940655787913216	chipkempston	0
554848034182279169	cheleneeee	0
411490167548293120	AlexisDeVilling	1
481168570076758017	ChuckWTHR	0
451408269009879040	ChandaBrandt	1
546618553487880192	DomGallon	0
366355064970940418	chadriles1	1
323548441148018689	JimBrown1971	1
529943139017302016	thomasnewby	0
312385868721684480	AshleyOwens14	1
253642618716692480	77spionkopite	1
524333874848202752	DanJGlickman	1
551922373050392577	mirandawrites2	0
454306898016096256	chuckybw	1
474424874635915264	Seed_of_Israel	0
421015367251533824	CarlaxDld	0
409168920726491136	BonnieBlue85	1
519299594425888768	ddgrunau	1
428779886119882754	BearCrazy88	0
348069714389504000	niamhhoran97	1
518885939779600384	GIA_SKILLZ	0
377080589884882944	_InkdMixdbreed	0
517887148398100480	berrrmudez	0
400635881712664577	billschrier	0
500264468207923200	Devin_Eleven	0
384651395057856512	Ash96Engelsman	1
516300154383896576	JacobWestendorf	1
437783741625552896	Gimme_Cake_Now	1
492418533486104577	Milton_VonMises	1
374683723675230208	ryan_rachel_	1
332153395202908161	briannedwatkins	1
480006103384604672	Jen_Niffer	1
454283241483411456	ConnorFagan_	0
508715925479370752	ulisesalmanza59	0
401470028329279488	Colliding_Waves	1
511644483969363968	DaneliaLoves	0
449679891257380864	MarkLittlewood	0
539586220687241217	whimsicalwalney	1
536256906147688449	PeterJones40	0
552803041439916033	WorkoutzFitness	0
321637656234713088	Mistfit_toy	0
440324856115380224	HeatherNicole_M	0
445377432976379904	kelllly_beann	0
536895061183963136	BernieLBJ12	1
450687876498722816	cheunoodlebar	0
494746032157114368	XplosiveJoseph2	0
509059550901981184	jounwin	0
485511613852975104	sacca	0
512887611242082304	Tedwardus	1
521352016271269888	byronhamburgers	0
511215203732951041	fishboy1986	0
400417901636620288	JordanGrigg13	0
380089032623259649	eneyesiohelee	1
364837930822418433	shelbystuartx	1
413074451815616512	GwopBonez	0
380525381423357952	YungSweetJonez	0
448498451345858560	KylaCampbellDC	1
437630421460062209	cdawson92	1
369307653475811330	coal_train3	1
317376892363763712	DirtyRexAtkins	1
390481460764745728	jeff_mills1	1
436743228776140800	Free_Loki	1
504300401370599424	Stegsythedog	0
553594229021474816	_taylorsmiley	0
362388583769833474	ZT_Sports	1
471337473449005056	thekatherinek	0
384343404710486016	shava12000	0
467070573286555648	Charlotte__182	0
458274428493643779	KulAid_27	0
369734856231882752	AaronSouthey	1
429080570896080896	dancingalainna	1
472830136178724864	CRUNCHBACKER	1
509054592349659136	vikkistone	0
524237821893439488	MikeLister66	1
471286363212742656	nvanderklippe	1
302986486658252800	HeckYeahArchie	0
429533847483461632	ObeyDallas_	0
477187761158770689	ArrowOfStarIing	0
431217466908618752	MDMEMA	0
550119053692383232	ST_IsabellaTNS	1
505123335043547136	EllenLilley	0
416367385163993088	Hannahthoss2	0
553590042434621440	Notteham	0
478936561988292609	GG1098	0
551864361309179904	jhoeck	1
510727511685476352	LgbtSutton	0
453531589214216192	silverdata	1
474906973813895169	LauraLTwells	0
485131103427387394	camillaackley	0
472370375943520256	Georgie_jmb	0
550024517238915074	first4auto	0
530781780002230272	RickKaufman1	1
354316339122413570	jc_lucking	1
422231557902831616	camlynn24	1
512288049523200000	JAWbats	0
326439969604374528	VSP_Printing	0
422124052485242882	Harrison34AFC	0
497418140985606144	cocogolightly	0
491787943116566528	jewyarows	0
448499689261137920	jbclarke	1
358043086930198530	RayRunsLong	0
430516406291927040	lorent5709	0
537229868484657152	kamelhawwash	1
388733954716483584	CapnCollin	0
347012110368260097	amirrah_xo	1
374146387413585920	SiHannawin	1
448684622193627136	Tim_Sikorski	1
538463281896493056	Austin_Scho	0
295320083494998016	DollyDaniii	0
521571522008584192	idsurfaces	0
427227804103495680	jheiding	1
551355358758064128	meggrobbo	0
437398190447271936	sjlpz	1
469977803127914496	bzbex	1
274777660448706560	BLabua	1
514130126167363585	ctsmith580	0
518715139487326208	ClintWheeldon	1
552580661266378752	Morpeth_M	0
387688201114374144	GJMPhoto	1
